cfl_game_id,sked_id,week_name,week_short,week_id,game_num,game_date,date_tbd,time_tbd,game_status,away_team,away_initial,away_score1,away_score2,away_score3,away_score4,away_scoreOT,away_id,home_team,home_initial,home_score1,home_score2,home_score3,home_score4,home_scoreOT,home_id,attendance,sold_out,is_visible,culture
10089,4723,Week 3,3,7,27,82-07-23 19:00,0,0,Final,Montreal,mtl,13,0,0,0,0,9,Toronto,tor,16,0,0,0,0,7,0,0,1,en
10093,4725,Week 3,3,7,28,82-07-24 19:00,0,0,Final,Hamilton,ham,36,0,0,0,0,6,Winnipeg,wpg,25,0,0,0,0,5,0,0,1,en
10097,4727,Week 3,3,7,29,82-07-24 19:00,0,0,Final,Saskatchewan,ssk,25,0,0,0,0,4,Calgary,cgy,19,0,0,0,0,2,0,0,1,en
10101,4729,Week 3,3,7,30,82-07-25 19:00,0,0,Final,Edmonton,edm,28,0,0,0,0,3,BC,bc,38,0,0,0,0,1,0,0,1,en
10105,4731,Week 4,4,8,31,82-07-29 19:00,0,0,Final,Montreal,mtl,5,0,0,0,0,9,Ottawa,orr,55,0,0,0,0,24,0,0,1,en
10109,4733,Week 4,4,8,32,82-07-30 19:00,0,0,Final,Toronto,tor,44,0,0,0,0,7,Saskatchewan,ssk,22,0,0,0,0,4,0,0,1,en
10113,4735,Week 4,4,8,33,82-07-31 19:00,0,0,Final,Calgary,cgy,30,0,0,0,0,2,Hamilton,ham,12,0,0,0,0,6,0,0,1,en
10117,4737,Week 4,4,8,34,82-08-01 19:00,0,0,Final,Winnipeg,wpg,32,0,0,0,0,5,Edmonton,edm,26,0,0,0,0,3,0,0,1,en
10121,4739,Week 5,5,9,35,82-08-06 19:00,0,0,Final,Hamilton,ham,10,0,0,0,0,6,Montreal,mtl,21,0,0,0,0,9,0,0,1,en
10125,4741,Week 5,5,9,36,82-08-06 19:00,0,0,Final,Ottawa,orr,19,0,0,0,0,24,Calgary,cgy,30,0,0,0,0,2,0,0,1,en
10129,4743,Week 5,5,9,37,82-08-07 19:00,0,0,Final,Edmonton,edm,22,0,0,0,0,3,Toronto,tor,30,0,0,0,0,7,0,0,1,en
10133,4745,Week 5,5,9,38,82-08-08 19:00,0,0,Final,BC,bc,16,0,0,0,0,1,Winnipeg,wpg,29,0,0,0,0,5,0,0,1,en
10137,4747,Week 6,6,10,39,82-08-12 19:00,0,0,Final,Saskatchewan,ssk,26,0,0,0,0,4,Ottawa,orr,19,0,0,0,0,24,0,0,1,en
10141,4749,Week 6,6,10,40,82-08-13 19:00,0,0,Final,Toronto,tor,27,0,0,0,0,7,Hamilton,ham,37,0,0,0,0,6,0,0,1,en
10145,4751,Week 6,6,10,41,82-08-14 19:00,0,0,Final,Calgary,cgy,30,0,0,0,0,2,BC,bc,8,0,0,0,0,1,0,0,1,en
10149,4753,Week 6,6,10,42,82-08-15 19:00,0,0,Final,Montreal,mtl,8,0,0,0,0,9,Edmonton,edm,46,0,0,0,0,3,0,0,1,en
10153,4755,Week 7,7,11,43,82-08-19 19:00,0,0,Final,Ottawa,orr,25,0,0,0,0,24,Toronto,tor,35,0,0,0,0,7,0,0,1,en
10157,4757,Week 7,7,11,44,82-08-20 19:00,0,0,Final,Winnipeg,wpg,35,0,0,0,0,5,Calgary,cgy,4,0,0,0,0,2,0,0,1,en
10161,4759,Week 7,7,11,45,82-08-21 19:00,0,0,Final,Hamilton,ham,15,0,0,0,0,6,Saskatchewan,ssk,18,0,0,0,0,4,0,0,1,en
10165,4761,Week 7,7,11,46,82-08-22 19:00,0,0,Final,BC,bc,45,0,0,0,0,1,Montreal,mtl,9,0,0,0,0,9,0,0,1,en
10169,4763,Week 8,8,12,47,82-08-27 19:00,0,0,Final,Calgary,cgy,31,0,0,0,0,2,Montreal,mtl,30,0,0,0,0,9,0,0,1,en
10173,4765,Week 8,8,12,48,82-08-28 19:00,0,0,Final,Ottawa,orr,20,0,0,0,0,24,Winnipeg,wpg,27,0,0,0,0,5,0,0,1,en
10177,4767,Week 8,8,12,49,82-08-28 19:00,0,0,Final,Toronto,tor,20,0,0,0,0,7,BC,bc,19,0,0,0,0,1,0,0,1,en
10181,4769,Week 8,8,12,50,82-08-29 19:00,0,0,Final,Saskatchewan,ssk,32,0,0,0,0,4,Edmonton,edm,25,0,0,0,0,3,0,0,1,en
10185,4771,Week 9,9,13,51,82-09-03 19:00,0,0,Final,BC,bc,45,0,0,0,0,1,Ottawa,orr,13,0,0,0,0,24,0,0,1,en
10189,4773,Week 9,9,13,52,82-09-05 19:00,0,0,Final,Winnipeg,wpg,36,0,0,0,0,5,Saskatchewan,ssk,35,0,0,0,0,4,0,0,1,en
10193,4775,Week 9,9,13,53,82-09-06 19:00,0,0,Final,Montreal,mtl,9,0,0,0,0,9,Hamilton,ham,28,0,0,0,0,6,0,0,1,en
10197,4777,Week 9,9,13,54,82-09-06 19:00,0,0,Final,Edmonton,edm,20,0,0,0,0,3,Calgary,cgy,32,0,0,0,0,2,0,0,1,en
10201,4779,Week 10,10,14,55,82-09-10 19:00,0,0,Final,Hamilton,ham,30,0,0,0,0,6,Toronto,tor,25,0,0,0,0,7,0,0,1,en
10205,4781,Week 10,10,14,56,82-09-11 19:00,0,0,Final,Calgary,cgy,15,0,0,0,0,2,Winnipeg,wpg,11,0,0,0,0,5,0,0,1,en
10209,4783,Week 10,10,14,57,82-09-12 19:00,0,0,Final,Saskatchewan,ssk,13,0,0,0,0,4,Montreal,mtl,16,0,0,0,0,9,0,0,1,en
10213,4785,Week 10,10,14,58,82-09-12 19:00,0,0,Final,Ottawa,orr,11,0,0,0,0,24,Edmonton,edm,47,0,0,0,0,3,0,0,1,en
10217,4787,Week 11,11,15,59,82-09-17 19:00,0,0,Final,Toronto,tor,34,0,0,0,0,7,Calgary,cgy,30,0,0,0,0,2,0,0,1,en
10221,4789,Week 11,11,15,60,82-09-18 19:00,0,0,Final,Winnipeg,wpg,28,0,0,0,0,5,Ottawa,orr,38,0,0,0,0,24,0,0,1,en
10225,4791,Week 11,11,15,61,82-09-18 19:00,0,0,Final,Saskatchewan,ssk,32,0,0,0,0,4,BC,bc,36,0,0,0,0,1,0,0,1,en
10229,4793,Week 11,11,15,62,82-09-19 19:00,0,0,Final,Edmonton,edm,32,0,0,0,0,3,Hamilton,ham,14,0,0,0,0,6,0,0,1,en
10233,4795,Week 12,12,16,63,82-09-24 19:00,0,0,Final,Ottawa,orr,30,0,0,0,0,24,Saskatchewan,ssk,19,0,0,0,0,4,0,0,1,en
10237,4797,Week 12,12,16,64,82-09-25 19:00,0,0,Final,Montreal,mtl,16,0,0,0,0,9,Winnipeg,wpg,19,0,0,0,0,5,0,0,1,en
10241,4799,Week 12,12,16,65,82-09-26 19:00,0,0,Final,BC,bc,46,0,0,0,0,1,Toronto,tor,14,0,0,0,0,7,0,0,1,en
10245,4801,Week 12,12,16,66,82-09-26 19:00,0,0,Final,Calgary,cgy,17,0,0,0,0,2,Edmonton,edm,36,0,0,0,0,3,0,0,1,en
10249,4803,Week 13,13,17,67,82-10-02 19:00,0,0,Final,Toronto,tor,25,0,0,0,0,7,Montreal,mtl,9,0,0,0,0,9,0,0,1,en
10253,4805,Week 13,13,17,68,82-10-02 19:00,0,0,Final,Winnipeg,wpg,29,0,0,0,0,5,BC,bc,19,0,0,0,0,1,0,0,1,en
10257,4807,Week 13,13,17,69,82-10-03 19:00,0,0,Final,Hamilton,ham,18,0,0,0,0,6,Ottawa,orr,13,0,0,0,0,24,0,0,1,en
10261,4809,Week 13,13,17,70,82-10-03 19:00,0,0,Final,Calgary,cgy,8,0,0,0,0,2,Saskatchewan,ssk,53,0,0,0,0,4,0,0,1,en
10265,4811,Week 14,14,18,71,82-10-09 19:00,0,0,Final,Montreal,mtl,24,0,0,0,0,9,Calgary,cgy,34,0,0,0,0,2,0,0,1,en
10269,4813,Week 14,14,18,72,82-10-10 19:00,0,0,Final,BC,bc,1,0,0,0,0,1,Edmonton,edm,30,0,0,0,0,3,0,0,1,en
10273,4815,Week 14,14,18,73,82-10-11 19:00,0,0,Final,Saskatchewan,ssk,24,0,0,0,0,4,Hamilton,ham,24,0,0,0,0,6,0,0,1,en
10277,4817,Week 14,14,18,74,82-10-11 19:00,0,0,Final,Toronto,tor,35,0,0,0,0,7,Winnipeg,wpg,39,0,0,0,0,5,0,0,1,en
10281,4819,Week 15,15,19,75,82-10-16 19:00,0,0,Final,Edmonton,edm,53,0,0,0,0,3,Montreal,mtl,39,0,0,0,0,9,0,0,1,en
10285,4821,Week 15,15,19,76,82-10-16 19:00,0,0,Final,Ottawa,orr,22,0,0,0,0,24,BC,bc,28,0,0,0,0,1,0,0,1,en
10289,4823,Week 15,15,19,77,82-10-17 19:00,0,0,Final,Winnipeg,wpg,29,0,0,0,0,5,Toronto,tor,16,0,0,0,0,7,0,0,1,en
10293,4825,Week 15,15,19,78,82-10-17 19:00,0,0,Final,Hamilton,ham,48,0,0,0,0,6,Calgary,cgy,55,0,0,0,0,2,0,0,1,en
10297,4827,Week 16,16,20,79,82-10-23 19:00,0,0,Final,Calgary,cgy,19,0,0,0,0,2,Ottawa,orr,42,0,0,0,0,24,0,0,1,en
10301,4829,Week 16,16,20,80,82-10-23 19:00,0,0,Final,Edmonton,edm,33,0,0,0,0,3,Winnipeg,wpg,17,0,0,0,0,5,0,0,1,en
10305,4831,Week 16,16,20,81,82-10-24 19:00,0,0,Final,BC,bc,22,0,0,0,0,1,Hamilton,ham,35,0,0,0,0,6,0,0,1,en
10309,4833,Week 16,16,20,82,82-10-24 19:00,0,0,Final,Montreal,mtl,20,0,0,0,0,9,Saskatchewan,ssk,25,0,0,0,0,4,0,0,1,en
10313,4835,Week 17,17,21,83,82-10-30 19:00,0,0,Final,Saskatchewan,ssk,36,0,0,0,0,4,Toronto,tor,41,0,0,0,0,7,0,0,1,en
10317,4837,Week 17,17,21,84,82-10-30 19:00,0,0,Final,Hamilton,ham,11,0,0,0,0,6,Edmonton,edm,14,0,0,0,0,3,0,0,1,en
10321,4839,Week 17,17,21,85,82-10-31 19:00,0,0,Final,Ottawa,orr,34,0,0,0,0,24,Montreal,mtl,32,0,0,0,0,9,0,0,1,en
10325,4841,Week 17,17,21,86,82-10-31 19:00,0,0,Final,BC,bc,19,0,0,0,0,1,Calgary,cgy,25,0,0,0,0,2,0,0,1,en
10329,4843,Week 18,18,22,87,82-11-06 19:00,0,0,Final,Toronto,tor,28,0,0,0,0,7,Ottawa,orr,14,0,0,0,0,24,0,0,1,en
10333,4845,Week 18,18,22,88,82-11-06 19:00,0,0,Final,Montreal,mtl,16,0,0,0,0,9,BC,bc,32,0,0,0,0,1,0,0,1,en
10337,4847,Week 18,18,22,89,82-11-07 19:00,0,0,Final,Winnipeg,wpg,21,0,0,0,0,5,Hamilton,ham,24,0,0,0,0,6,0,0,1,en
10341,4849,Week 18,18,22,90,82-11-07 19:00,0,0,Final,Edmonton,edm,46,0,0,0,0,3,Saskatchewan,ssk,22,0,0,0,0,4,0,0,1,en
10345,4851,CFL Playoffs Semi-Finals,P1,30,91,82-11-14 19:00,0,0,Final,Ottawa,orr,30,0,0,0,0,24,Hamilton,ham,20,0,0,0,0,6,0,0,1,en
10349,4853,CFL Playoffs Semi-Finals,P1,30,92,82-11-14 19:00,0,0,Final,Calgary,cgy,3,0,0,0,0,2,Winnipeg,wpg,24,0,0,0,0,5,0,0,1,en
10353,4855,CFL Playoffs Finals,P2,31,93,82-11-21 19:00,0,0,Final,Ottawa,orr,7,0,0,0,0,24,Toronto,tor,44,0,0,0,0,7,0,0,1,en
10357,4857,CFL Playoffs Finals,P2,31,94,82-11-21 19:00,0,0,Final,Winnipeg,wpg,21,0,0,0,0,5,Edmonton,edm,24,0,0,0,0,3,0,0,1,en
10361,4859,Grey Cup Championship,GC,32,95,82-11-28 19:00,0,0,Final,Toronto,tor,7,7,0,2,0,7,Edmonton,edm,3,17,6,6,0,3,54741,0,1,en
10365,4861,Pre-Season A,A,1,1,81-06-03 19:00,0,0,Final,Saskatchewan,ssk,19,0,0,0,0,4,Winnipeg,wpg,10,0,0,0,0,5,0,0,1,en
10369,4863,Pre-Season A,A,1,2,81-06-04 19:00,0,0,Final,Ottawa,orr,20,0,0,0,0,24,Toronto,tor,12,0,0,0,0,7,0,0,1,en
10373,4865,Pre-Season A,A,1,3,81-06-05 19:00,0,0,Final,Edmonton,edm,12,0,0,0,0,3,Calgary,cgy,11,0,0,0,0,2,0,0,1,en
10377,4867,Pre-Season A,A,1,4,81-06-07 19:00,0,0,Final,Hamilton,ham,27,0,0,0,0,6,Montreal,mtl,21,0,0,0,0,9,0,0,1,en
10381,4869,Pre-Season A,A,1,5,81-06-07 19:00,0,0,Final,BC,bc,20,0,0,0,0,1,Saskatchewan,ssk,12,0,0,0,0,4,0,0,1,en
10385,4871,Pre-Season B,B,2,6,81-06-10 19:00,0,0,Final,Edmonton,edm,25,0,0,0,0,3,Winnipeg,wpg,16,0,0,0,0,5,0,0,1,en
10389,4873,Pre-Season B,B,2,7,81-06-11 19:00,0,0,Final,Montreal,mtl,17,0,0,0,0,9,Ottawa,orr,18,0,0,0,0,24,0,0,1,en
10393,4875,Pre-Season B,B,2,8,81-06-13 19:00,0,0,Final,Toronto,tor,15,0,0,0,0,7,Hamilton,ham,3,0,0,0,0,6,0,0,1,en
10397,4877,Pre-Season B,B,2,9,81-06-13 19:00,0,0,Final,Calgary,cgy,4,0,0,0,0,2,BC,bc,8,0,0,0,0,1,0,0,1,en
10401,4879,Pre-Season C,C,3,10,81-06-16 19:00,0,0,Final,Saskatchewan,ssk,1,0,0,0,0,4,Edmonton,edm,17,0,0,0,0,3,0,0,1,en
10405,4881,Pre-Season C,C,3,11,81-06-18 19:00,0,0,Final,Hamilton,ham,23,0,0,0,0,6,Toronto,tor,16,0,0,0,0,7,0,0,1,en
10409,4883,Pre-Season C,C,3,12,81-06-20 19:00,0,0,Final,Winnipeg,wpg,18,0,0,0,0,5,BC,bc,28,0,0,0,0,1,0,0,1,en
10413,4885,Pre-Season C,C,3,13,81-06-21 19:00,0,0,Final,Ottawa,orr,17,0,0,0,0,24,Montreal,mtl,21,0,0,0,0,9,0,0,1,en
10417,4887,Pre-Season C,C,3,14,81-06-21 19:00,0,0,Final,Calgary,cgy,20,0,0,0,0,2,Saskatchewan,ssk,33,0,0,0,0,4,0,0,1,en
10421,4889,Pre-Season D,D,4,15,81-06-26 19:00,0,0,Final,Toronto,tor,25,0,0,0,0,7,Ottawa,orr,35,0,0,0,0,24,0,0,1,en
10425,4891,Pre-Season D,D,4,16,81-06-26 19:00,0,0,Final,Winnipeg,wpg,16,0,0,0,0,5,Calgary,cgy,14,0,0,0,0,2,0,0,1,en
10429,4893,Pre-Season D,D,4,17,81-06-26 19:00,0,0,Final,BC,bc,2,0,0,0,0,1,Edmonton,edm,26,0,0,0,0,3,0,0,1,en
10433,4895,Pre-Season D,D,4,18,81-06-27 19:00,0,0,Final,Montreal,mtl,38,0,0,0,0,9,Hamilton,ham,24,0,0,0,0,6,0,0,1,en
10437,4897,Week 1,1,5,19,81-07-02 19:00,0,0,Final,Saskatchewan,ssk,19,0,0,0,0,4,Toronto,tor,18,0,0,0,0,7,0,0,1,en
10441,4899,Week 1,1,5,20,81-07-03 19:00,0,0,Final,Edmonton,edm,47,0,0,0,0,3,Ottawa,orr,21,0,0,0,0,24,0,0,1,en
10445,4901,Week 1,1,5,21,81-07-04 19:00,0,0,Final,Montreal,mtl,8,0,0,0,0,9,BC,bc,48,0,0,0,0,1,0,0,1,en
10449,4903,Week 1,1,5,22,81-07-05 19:00,0,0,Final,Hamilton,ham,33,0,0,0,0,6,Winnipeg,wpg,23,0,0,0,0,5,0,0,1,en
10453,4905,Week 2,2,6,23,81-07-10 19:00,0,0,Final,Toronto,tor,22,0,0,0,0,7,Montreal,mtl,23,0,0,0,0,9,0,0,1,en
10457,4907,Week 2,2,6,24,81-07-11 19:00,0,0,Final,Ottawa,orr,10,0,0,0,0,24,Hamilton,ham,47,0,0,0,0,6,0,0,1,en
10461,4909,Week 2,2,6,25,81-07-11 19:00,0,0,Final,Calgary,cgy,10,0,0,0,0,2,Edmonton,edm,30,0,0,0,0,3,0,0,1,en
10465,4911,Week 2,2,6,26,81-07-12 19:00,0,0,Final,Winnipeg,wpg,22,0,0,0,0,5,Saskatchewan,ssk,20,0,0,0,0,4,0,0,1,en
10469,4913,Week 3,3,7,28,81-07-17 19:00,0,0,Final,Montreal,mtl,31,0,0,0,0,9,Ottawa,orr,33,0,0,0,0,24,0,0,1,en
10473,4915,Week 3,3,7,29,81-07-17 19:00,0,0,Final,Hamilton,ham,6,0,0,0,0,6,Calgary,cgy,26,0,0,0,0,2,0,0,1,en
10477,4917,Week 3,3,7,30,81-07-19 19:00,0,0,Final,Edmonton,edm,28,0,0,0,0,3,Winnipeg,wpg,38,0,0,0,0,5,0,0,1,en
10481,4919,Week 4,4,8,31,81-07-24 19:00,0,0,Final,Calgary,cgy,25,0,0,0,0,2,Saskatchewan,ssk,16,0,0,0,0,4,0,0,1,en
10485,4921,Week 4,4,8,32,81-07-25 19:00,0,0,Final,Toronto,tor,13,0,0,0,0,7,Hamilton,ham,57,0,0,0,0,6,0,0,1,en
10489,4923,Week 4,4,8,33,81-07-25 19:00,0,0,Final,Ottawa,orr,17,0,0,0,0,24,BC,bc,31,0,0,0,0,1,0,0,1,en
10493,4925,Week 4,4,8,34,81-07-26 19:00,0,0,Final,Edmonton,edm,33,0,0,0,0,3,Montreal,mtl,17,0,0,0,0,9,0,0,1,en
10497,4927,Week 5,5,9,35,81-07-30 19:00,0,0,Final,Winnipeg,wpg,21,0,0,0,0,5,Toronto,tor,18,0,0,0,0,7,0,0,1,en
10501,4929,Week 5,5,9,36,81-07-31 19:00,0,0,Final,BC,bc,52,0,0,0,0,1,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
10505,4931,Week 5,5,9,37,81-08-01 19:00,0,0,Final,Hamilton,ham,5,0,0,0,0,6,Edmonton,edm,41,0,0,0,0,3,0,0,1,en
10509,4933,Week 3,3,7,27,81-07-16 19:00,0,0,Final,BC,bc,32,0,0,0,0,1,Toronto,tor,29,0,0,0,0,7,0,0,1,en
10513,4935,Pre-Season A,A,1,1,80-06-08 19:00,0,0,Final,Calgary,cgy,13,0,0,0,0,2,Saskatchewan,ssk,12,0,0,0,0,4,0,0,1,en
10517,4937,Pre-Season A,A,1,2,80-06-10 19:00,0,0,Final,Montreal,mtl,26,0,0,0,0,9,Winnipeg,wpg,20,0,0,0,0,5,0,0,1,en
10521,4939,Pre-Season A,A,1,3,80-06-10 19:00,0,0,Final,Ottawa,orr,26,0,0,0,0,24,BC,bc,26,0,0,0,0,1,0,0,1,en
10525,4941,Pre-Season A,A,1,4,80-06-11 19:00,0,0,Final,Hamilton,ham,37,0,0,0,0,6,Toronto,tor,29,0,0,0,0,7,0,0,1,en
10529,4943,Pre-Season B,B,2,5,80-06-14 19:00,0,0,Final,Saskatchewan,ssk,14,0,0,0,0,4,Edmonton,edm,42,0,0,0,0,3,0,0,1,en
10533,4945,Pre-Season B,B,2,6,80-06-15 19:00,0,0,Final,Winnipeg,wpg,23,0,0,0,0,5,Calgary,cgy,25,0,0,0,0,2,0,0,1,en
10537,4947,Pre-Season B,B,2,7,80-06-16 19:00,0,0,Final,BC,bc,19,0,0,0,0,1,Hamilton,ham,29,0,0,0,0,6,0,0,1,en
10541,4949,Pre-Season B,B,2,8,80-06-17 19:00,0,0,Final,Toronto,tor,16,0,0,0,0,7,Montreal,mtl,31,0,0,0,0,9,0,0,1,en
10545,4951,Pre-Season B,B,2,9,80-06-18 19:00,0,0,Final,Edmonton,edm,25,0,0,0,0,3,Ottawa,orr,13,0,0,0,0,24,0,0,1,en
10549,4953,Pre-Season C,C,3,10,80-06-22 19:00,0,0,Final,Hamilton,ham,41,0,0,0,0,6,Saskatchewan,ssk,7,0,0,0,0,4,0,0,1,en
10553,4955,Pre-Season C,C,3,11,80-06-22 19:00,0,0,Final,Calgary,cgy,28,0,0,0,0,2,BC,bc,29,0,0,0,0,1,0,0,1,en
10557,4957,Pre-Season C,C,3,12,80-06-25 19:00,0,0,Final,Ottawa,orr,24,0,0,0,0,24,Montreal,mtl,34,0,0,0,0,9,0,0,1,en
10561,4959,Pre-Season C,C,3,13,80-06-25 19:00,0,0,Final,Winnipeg,wpg,20,0,0,0,0,5,Toronto,tor,16,0,0,0,0,7,0,0,1,en
10565,4961,Pre-Season D,D,4,14,80-06-28 19:00,0,0,Final,Edmonton,edm,16,0,0,0,0,3,Calgary,cgy,28,0,0,0,0,2,0,0,1,en
10569,4963,Pre-Season D,D,4,15,80-07-01 19:00,0,0,Final,Saskatchewan,ssk,3,0,0,0,0,4,Ottawa,orr,29,0,0,0,0,24,0,0,1,en
10573,4965,Pre-Season D,D,4,16,80-07-01 19:00,0,0,Final,BC,bc,22,0,0,0,0,1,Winnipeg,wpg,26,0,0,0,0,5,0,0,1,en
10577,4967,Pre-Season D,D,4,17,80-07-04 19:00,0,0,Final,Montreal,mtl,21,0,0,0,0,9,Hamilton,ham,17,0,0,0,0,6,0,0,1,en
10581,4969,Pre-Season D,D,4,18,80-07-04 19:00,0,0,Final,Toronto,tor,15,0,0,0,0,7,Edmonton,edm,35,0,0,0,0,3,0,0,1,en
10585,4971,Week 1,1,5,19,80-07-08 19:00,0,0,Final,Calgary,cgy,20,0,0,0,0,2,Ottawa,orr,26,0,0,0,0,24,0,0,1,en
10589,4973,Week 1,1,5,20,80-07-08 19:00,0,0,Final,Saskatchewan,ssk,24,0,0,0,0,4,BC,bc,39,0,0,0,0,1,0,0,1,en
10593,4975,Week 1,1,5,21,80-07-09 19:00,0,0,Final,Montreal,mtl,11,0,0,0,0,9,Toronto,tor,18,0,0,0,0,7,0,0,1,en
10597,4977,Week 1,1,5,22,80-07-09 19:00,0,0,Final,Winnipeg,wpg,13,0,0,0,0,5,Edmonton,edm,36,0,0,0,0,3,0,0,1,en
10601,4979,Week 2,2,6,23,80-07-15 19:00,0,0,Final,Ottawa,orr,23,0,0,0,0,24,Hamilton,ham,41,0,0,0,0,6,0,0,1,en
10605,4981,Week 2,2,6,24,80-07-15 19:00,0,0,Final,Montreal,mtl,8,0,0,0,0,9,Calgary,cgy,19,0,0,0,0,2,0,0,1,en
10609,4983,Week 2,2,6,25,80-07-16 19:00,0,0,Final,Toronto,tor,20,0,0,0,0,7,Winnipeg,wpg,17,0,0,0,0,5,0,0,1,en
10613,4985,Week 2,2,6,26,80-07-16 19:00,0,0,Final,Edmonton,edm,21,0,0,0,0,3,Saskatchewan,ssk,6,0,0,0,0,4,0,0,1,en
10617,4987,Week 3,3,7,27,80-07-22 19:00,0,0,Final,Hamilton,ham,14,0,0,0,0,6,Montreal,mtl,17,0,0,0,0,9,0,0,1,en
10621,4989,Week 3,3,7,28,80-07-22 19:00,0,0,Final,Winnipeg,wpg,6,0,0,0,0,5,BC,bc,26,0,0,0,0,1,0,0,1,en
10625,4991,Week 3,3,7,29,80-07-23 19:00,0,0,Final,Ottawa,orr,20,0,0,0,0,24,Toronto,tor,16,0,0,0,0,7,0,0,1,en
10629,4993,Week 3,3,7,30,80-07-23 19:00,0,0,Final,Saskatchewan,ssk,24,0,0,0,0,4,Calgary,cgy,40,0,0,0,0,2,0,0,1,en
10633,4995,Week 4,4,8,31,80-07-29 19:00,0,0,Final,Toronto,tor,18,0,0,0,0,7,Ottawa,orr,10,0,0,0,0,24,0,0,1,en
10637,4997,Week 4,4,8,32,80-07-29 19:00,0,0,Final,Calgary,cgy,18,0,0,0,0,2,Winnipeg,wpg,35,0,0,0,0,5,0,0,1,en
10641,4999,Week 4,4,8,33,80-07-30 19:00,0,0,Final,Saskatchewan,ssk,19,0,0,0,0,4,Hamilton,ham,18,0,0,0,0,6,0,0,1,en
10645,5001,Week 4,4,8,34,80-07-30 19:00,0,0,Final,BC,bc,21,0,0,0,0,1,Edmonton,edm,33,0,0,0,0,3,0,0,1,en
10649,5003,Week 5,5,9,35,80-08-05 19:00,0,0,Final,Hamilton,ham,13,0,0,0,0,6,Ottawa,orr,3,0,0,0,0,24,0,0,1,en
10653,5005,Week 5,5,9,36,80-08-05 19:00,0,0,Final,Calgary,cgy,23,0,0,0,0,2,BC,bc,31,0,0,0,0,1,0,0,1,en
10657,5007,Week 5,5,9,37,80-08-06 19:00,0,0,Final,Edmonton,edm,23,0,0,0,0,3,Toronto,tor,3,0,0,0,0,7,0,0,1,en
10661,5009,Week 5,5,9,38,80-08-06 19:00,0,0,Final,Montreal,mtl,18,0,0,0,0,9,Saskatchewan,ssk,10,0,0,0,0,4,0,0,1,en
10665,5011,Week 6,6,10,39,80-08-12 19:00,0,0,Final,Ottawa,orr,27,0,0,0,0,24,Montreal,mtl,17,0,0,0,0,9,0,0,1,en
10669,5013,Week 6,6,10,40,80-08-12 19:00,0,0,Final,BC,bc,7,0,0,0,0,1,Calgary,cgy,24,0,0,0,0,2,0,0,1,en
10673,5015,Week 6,6,10,41,80-08-13 19:00,0,0,Final,Hamilton,ham,18,0,0,0,0,6,Toronto,tor,16,0,0,0,0,7,0,0,1,en
10677,5017,Week 6,6,10,42,80-08-13 19:00,0,0,Final,Edmonton,edm,30,0,0,0,0,3,Winnipeg,wpg,17,0,0,0,0,5,0,0,1,en
10681,5019,Week 7,7,11,43,80-08-18 19:00,0,0,Final,Montreal,mtl,11,0,0,0,0,9,Ottawa,orr,33,0,0,0,0,24,0,0,1,en
10685,5021,Week 7,7,11,44,80-08-19 19:00,0,0,Final,Calgary,cgy,16,0,0,0,0,2,Edmonton,edm,15,0,0,0,0,3,0,0,1,en
10689,5023,Week 7,7,11,45,80-08-20 19:00,0,0,Final,Winnipeg,wpg,34,0,0,0,0,5,Hamilton,ham,13,0,0,0,0,6,0,0,1,en
10693,5025,Week 7,7,11,46,80-08-20 19:00,0,0,Final,BC,bc,31,0,0,0,0,1,Saskatchewan,ssk,21,0,0,0,0,4,0,0,1,en
10697,5027,Week 8,8,12,47,80-08-26 19:00,0,0,Final,Toronto,tor,33,0,0,0,0,7,Montreal,mtl,43,0,0,0,0,9,0,0,1,en
10701,5029,Week 8,8,12,48,80-08-26 19:00,0,0,Final,Ottawa,orr,20,0,0,0,0,24,Edmonton,edm,45,0,0,0,0,3,0,0,1,en
10705,5031,Week 8,8,12,49,80-08-26 19:00,0,0,Final,Hamilton,ham,17,0,0,0,0,6,BC,bc,17,0,0,0,0,1,0,0,1,en
10709,5033,Week 8,8,12,50,80-08-27 19:00,0,0,Final,Saskatchewan,ssk,16,0,0,0,0,4,Winnipeg,wpg,24,0,0,0,0,5,0,0,1,en
10713,5035,Week 9,9,13,51,80-09-01 19:00,0,0,Final,BC,bc,14,0,0,0,0,1,Montreal,mtl,6,0,0,0,0,9,0,0,1,en
10717,5037,Week 9,9,13,52,80-09-01 19:00,0,0,Final,Toronto,tor,2,0,0,0,0,7,Hamilton,ham,23,0,0,0,0,6,0,0,1,en
10721,5039,Week 9,9,13,53,80-09-01 19:00,0,0,Final,Winnipeg,wpg,32,0,0,0,0,5,Saskatchewan,ssk,29,0,0,0,0,4,0,0,1,en
10725,5041,Week 9,9,13,54,80-09-01 19:00,0,0,Final,Edmonton,edm,38,0,0,0,0,3,Calgary,cgy,23,0,0,0,0,2,0,0,1,en
10729,5043,Week 10,10,14,55,80-09-06 19:00,0,0,Final,Montreal,mtl,35,0,0,0,0,9,Toronto,tor,24,0,0,0,0,7,0,0,1,en
10733,5045,Week 10,10,14,56,80-09-07 19:00,0,0,Final,Saskatchewan,ssk,21,0,0,0,0,4,Ottawa,orr,31,0,0,0,0,24,0,0,1,en
